ID,FULL_NAME,FIRST_DEPTH_NAME,SECOND_DEPTH_NAME,THIRD_DEPTH_NAME,FOURTH_DEPTH_NAME
10104,전라북도 정읍시 상평동,전라북도 정읍시,상평동,"",""
10105,전라북도 정읍시 과교동,전라북도 정읍시,과교동,"",""
10106,전라북도 정읍시 삼산동,전라북도 정읍시,삼산동,"",""
10107,전라북도 정읍시 진산동,전라북도 정읍시,진산동,"",""
10108,전라북도 정읍시 금붕동,전라북도 정읍시,금붕동,"",""
10109,전라북도 정읍시 송산동,전라북도 정읍시,송산동,"",""
10110,전라북도 정읍시 신월동,전라북도 정읍시,신월동,"",""
10111,전라북도 정읍시 용산동,전라북도 정읍시,용산동,"",""
10112,전라북도 정읍시 교암동,전라북도 정읍시,교암동,"",""
10113,전라북도 정읍시 부전동,전라북도 정읍시,부전동,"",""
10114,전라북도 정읍시 쌍암동,전라북도 정읍시,쌍암동,"",""
10115,전라북도 정읍시 내장동,전라북도 정읍시,내장동,"",""
10116,전라북도 정읍시 영파동,전라북도 정읍시,영파동,"",""
10117,전라북도 정읍시 하북동,전라북도 정읍시,하북동,"",""
10118,전라북도 정읍시 구룡동,전라북도 정읍시,구룡동,"",""
10119,전라북도 정읍시 흑암동,전라북도 정읍시,흑암동,"",""
10120,전라북도 정읍시 용계동,전라북도 정읍시,용계동,"",""
10121,전라북도 정읍시 공평동,전라북도 정읍시,공평동,"",""
10122,전라북도 정읍시 망제동,전라북도 정읍시,망제동,"",""
10123,전라북도 정읍시 신정동,전라북도 정읍시,신정동,"",""
10124,전라북도 정읍시 신태인읍,전라북도 정읍시,신태인읍,"",""
10125,전라북도 정읍시 신태인읍 신태인리,전라북도 정읍시,신태인읍,신태인리,""
10126,전라북도 정읍시 신태인읍 우령리,전라북도 정읍시,신태인읍,우령리,""
10127,전라북도 정읍시 신태인읍 신덕리,전라북도 정읍시,신태인읍,신덕리,""
10128,전라북도 정읍시 신태인읍 청천리,전라북도 정읍시,신태인읍,청천리,""
10129,전라북도 정읍시 신태인읍 화호리,전라북도 정읍시,신태인읍,화호리,""
10130,전라북도 정읍시 신태인읍 육리,전라북도 정읍시,신태인읍,육리,""
10131,전라북도 정읍시 신태인읍 연정리,전라북도 정읍시,신태인읍,연정리,""
10132,전라북도 정읍시 신태인읍 신용리,전라북도 정읍시,신태인읍,신용리,""
10133,전라북도 정읍시 신태인읍 양괴리,전라북도 정읍시,신태인읍,양괴리,""
10134,전라북도 정읍시 신태인읍 구석리,전라북도 정읍시,신태인읍,구석리,""
10135,전라북도 정읍시 신태인읍 백산리,전라북도 정읍시,신태인읍,백산리,""
10136,전라북도 정읍시 북면,전라북도 정읍시,북면,"",""
10137,전라북도 정읍시 북면 한교리,전라북도 정읍시,북면,한교리,""
10138,전라북도 정읍시 북면 승부리,전라북도 정읍시,북면,승부리,""
10139,전라북도 정읍시 북면 신평리,전라북도 정읍시,북면,신평리,""
10140,전라북도 정읍시 북면 복흥리,전라북도 정읍시,북면,복흥리,""
10141,전라북도 정읍시 북면 태곡리,전라북도 정읍시,북면,태곡리,""
10142,전라북도 정읍시 북면 보림리,전라북도 정읍시,북면,보림리,""
10143,전라북도 정읍시 북면 마정리,전라북도 정읍시,북면,마정리,""
10144,전라북도 정읍시 북면 화해리,전라북도 정읍시,북면,화해리,""
10145,전라북도 정읍시 북면 남산리,전라북도 정읍시,북면,남산리,""
10146,전라북도 정읍시 북면 장학리,전라북도 정읍시,북면,장학리,""
10147,전라북도 정읍시 입암면,전라북도 정읍시,입암면,"",""
10148,전라북도 정읍시 입암면 지선리,전라북도 정읍시,입암면,지선리,""
10149,전라북도 정읍시 입암면 단곡리,전라북도 정읍시,입암면,단곡리,""
10150,전라북도 정읍시 입암면 연월리,전라북도 정읍시,입암면,연월리,""
10151,전라북도 정읍시 입암면 천원리,전라북도 정읍시,입암면,천원리,""
10152,전라북도 정읍시 입암면 등천리,전라북도 정읍시,입암면,등천리,""
10153,전라북도 정읍시 입암면 하부리,전라북도 정읍시,입암면,하부리,""
10154,전라북도 정읍시 입암면 접지리,전라북도 정읍시,입암면,접지리,""
10155,전라북도 정읍시 입암면 신면리,전라북도 정읍시,입암면,신면리,""
10156,전라북도 정읍시 입암면 마석리,전라북도 정읍시,입암면,마석리,""
10157,전라북도 정읍시 입암면 봉양리,전라북도 정읍시,입암면,봉양리,""
10158,전라북도 정읍시 소성면,전라북도 정읍시,소성면,"",""
10159,전라북도 정읍시 소성면 주천리,전라북도 정읍시,소성면,주천리,""
10160,전라북도 정읍시 소성면 보화리,전라북도 정읍시,소성면,보화리,""
10161,전라북도 정읍시 소성면 등계리,전라북도 정읍시,소성면,등계리,""
10162,전라북도 정읍시 소성면 용정리,전라북도 정읍시,소성면,용정리,""
10163,전라북도 정읍시 소성면 화룡리,전라북도 정읍시,소성면,화룡리,""
10164,전라북도 정읍시 소성면 고교리,전라북도 정읍시,소성면,고교리,""
10165,전라북도 정읍시 소성면 애당리,전라북도 정읍시,소성면,애당리,""
10166,전라북도 정읍시 소성면 중광리,전라북도 정읍시,소성면,중광리,""
10167,전라북도 정읍시 소성면 신천리,전라북도 정읍시,소성면,신천리,""
10168,전라북도 정읍시 소성면 기린리,전라북도 정읍시,소성면,기린리,""
10169,전라북도 정읍시 고부면,전라북도 정읍시,고부면,"",""
10170,전라북도 정읍시 고부면 관청리,전라북도 정읍시,고부면,관청리,""
10171,전라북도 정읍시 고부면 백운리,전라북도 정읍시,고부면,백운리,""
10172,전라북도 정읍시 고부면 만화리,전라북도 정읍시,고부면,만화리,""
10173,전라북도 정읍시 고부면 신중리,전라북도 정읍시,고부면,신중리,""
10174,전라북도 정읍시 고부면 고부리,전라북도 정읍시,고부면,고부리,""
10175,전라북도 정읍시 고부면 덕안리,전라북도 정읍시,고부면,덕안리,""
10176,전라북도 정읍시 고부면 신흥리,전라북도 정읍시,고부면,신흥리,""
10177,전라북도 정읍시 고부면 강고리,전라북도 정읍시,고부면,강고리,""
10178,전라북도 정읍시 고부면 남복리,전라북도 정읍시,고부면,남복리,""
10179,전라북도 정읍시 고부면 장문리,전라북도 정읍시,고부면,장문리,""
10180,전라북도 정읍시 고부면 용흥리,전라북도 정읍시,고부면,용흥리,""
10181,전라북도 정읍시 고부면 입석리,전라북도 정읍시,고부면,입석리,""
10182,전라북도 정읍시 고부면 만수리,전라북도 정읍시,고부면,만수리,""
10183,전라북도 정읍시 영원면,전라북도 정읍시,영원면,"",""
10184,전라북도 정읍시 영원면 은선리,전라북도 정읍시,영원면,은선리,""
10185,전라북도 정읍시 영원면 신영리,전라북도 정읍시,영원면,신영리,""
10186,전라북도 정읍시 영원면 장재리,전라북도 정읍시,영원면,장재리,""
10187,전라북도 정읍시 영원면 풍월리,전라북도 정읍시,영원면,풍월리,""
10188,전라북도 정읍시 영원면 앵성리,전라북도 정읍시,영원면,앵성리,""
10189,전라북도 정읍시 영원면 운학리,전라북도 정읍시,영원면,운학리,""
10190,전라북도 정읍시 영원면 후지리,전라북도 정읍시,영원면,후지리,""
10191,전라북도 정읍시 덕천면,전라북도 정읍시,덕천면,"",""
10192,전라북도 정읍시 덕천면 하학리,전라북도 정읍시,덕천면,하학리,""
10193,전라북도 정읍시 덕천면 상학리,전라북도 정읍시,덕천면,상학리,""
10194,전라북도 정읍시 덕천면 신월리,전라북도 정읍시,덕천면,신월리,""
10195,전라북도 정읍시 덕천면 우덕리,전라북도 정읍시,덕천면,우덕리,""
10196,전라북도 정읍시 덕천면 달천리,전라북도 정읍시,덕천면,달천리,""
10197,전라북도 정읍시 덕천면 도계리,전라북도 정읍시,덕천면,도계리,""
10198,전라북도 정읍시 이평면,전라북도 정읍시,이평면,"",""
10199,전라북도 정읍시 이평면 장내리,전라북도 정읍시,이평면,장내리,""
10200,전라북도 정읍시 이평면 청량리,전라북도 정읍시,이평면,청량리,""
10201,전라북도 정읍시 이평면 팔선리,전라북도 정읍시,이평면,팔선리,""
10202,전라북도 정읍시 이평면 산매리,전라북도 정읍시,이평면,산매리,""
10203,전라북도 정읍시 이평면 두지리,전라북도 정읍시,이평면,두지리,""
10204,전라북도 정읍시 이평면 평령리,전라북도 정읍시,이평면,평령리,""
10205,전라북도 정읍시 이평면 창동리,전라북도 정읍시,이평면,창동리,""
10206,전라북도 정읍시 이평면 하송리,전라북도 정읍시,이평면,하송리,""
10207,전라북도 정읍시 이평면 마항리,전라북도 정읍시,이평면,마항리,""
10208,전라북도 정읍시 이평면 두전리,전라북도 정읍시,이평면,두전리,""
10209,전라북도 정읍시 이평면 오금리,전라북도 정읍시,이평면,오금리,""
10210,전라북도 정읍시 정우면,전라북도 정읍시,정우면,"",""
10211,전라북도 정읍시 정우면 우일리,전라북도 정읍시,정우면,우일리,""
10212,전라북도 정읍시 정우면 산북리,전라북도 정읍시,정우면,산북리,""
10213,전라북도 정읍시 정우면 대사리,전라북도 정읍시,정우면,대사리,""
10214,전라북도 정읍시 정우면 화천리,전라북도 정읍시,정우면,화천리,""
10215,전라북도 정읍시 정우면 회룡리,전라북도 정읍시,정우면,회룡리,""
10216,전라북도 정읍시 정우면 장순리,전라북도 정읍시,정우면,장순리,""
10217,전라북도 정읍시 정우면 초강리,전라북도 정읍시,정우면,초강리,""
10218,전라북도 정읍시 정우면 대산리,전라북도 정읍시,정우면,대산리,""
10219,전라북도 정읍시 정우면 수금리,전라북도 정읍시,정우면,수금리,""
10220,전라북도 정읍시 정우면 우산리,전라북도 정읍시,정우면,우산리,""
10221,전라북도 정읍시 태인면,전라북도 정읍시,태인면,"",""
10222,전라북도 정읍시 태인면 박산리,전라북도 정읍시,태인면,박산리,""
10223,전라북도 정읍시 태인면 오봉리,전라북도 정읍시,태인면,오봉리,""
10224,전라북도 정읍시 태인면 궁사리,전라북도 정읍시,태인면,궁사리,""
10225,전라북도 정읍시 태인면 태성리,전라북도 정읍시,태인면,태성리,""
10226,전라북도 정읍시 태인면 거산리,전라북도 정읍시,태인면,거산리,""
10227,전라북도 정읍시 태인면 증산리,전라북도 정읍시,태인면,증산리,""
10228,전라북도 정읍시 태인면 태흥리,전라북도 정읍시,태인면,태흥리,""
10229,전라북도 정읍시 태인면 고천리,전라북도 정읍시,태인면,고천리,""
10230,전라북도 정읍시 태인면 낙양리,전라북도 정읍시,태인면,낙양리,""
10231,전라북도 정읍시 태인면 태창리,전라북도 정읍시,태인면,태창리,""
10232,전라북도 정읍시 태인면 태남리,전라북도 정읍시,태인면,태남리,""
10233,전라북도 정읍시 태인면 매계리,전라북도 정읍시,태인면,매계리,""
10234,전라북도 정읍시 태인면 오류리,전라북도 정읍시,태인면,오류리,""
10235,전라북도 정읍시 태인면 태서리,전라북도 정읍시,태인면,태서리,""
10236,전라북도 정읍시 감곡면,전라북도 정읍시,감곡면,"",""
10237,전라북도 정읍시 감곡면 승방리,전라북도 정읍시,감곡면,승방리,""
10238,전라북도 정읍시 감곡면 계룡리,전라북도 정읍시,감곡면,계룡리,""
10239,전라북도 정읍시 감곡면 삼평리,전라북도 정읍시,감곡면,삼평리,""
10240,전라북도 정읍시 감곡면 방교리,전라북도 정읍시,감곡면,방교리,""
10241,전라북도 정읍시 감곡면 오주리,전라북도 정읍시,감곡면,오주리,""
10242,전라북도 정읍시 감곡면 진흥리,전라북도 정읍시,감곡면,진흥리,""
10243,전라북도 정읍시 감곡면 통석리,전라북도 정읍시,감곡면,통석리,""
10244,전라북도 정읍시 감곡면 화봉리,전라북도 정읍시,감곡면,화봉리,""
10245,전라북도 정읍시 감곡면 용곽리,전라북도 정읍시,감곡면,용곽리,""
10246,전라북도 정읍시 감곡면 유정리,전라북도 정읍시,감곡면,유정리,""
10247,전라북도 정읍시 감곡면 대신리,전라북도 정읍시,감곡면,대신리,""
10248,전라북도 정읍시 옹동면,전라북도 정읍시,옹동면,"",""
10249,전라북도 정읍시 옹동면 비봉리,전라북도 정읍시,옹동면,비봉리,""
10250,전라북도 정읍시 옹동면 매정리,전라북도 정읍시,옹동면,매정리,""
10251,전라북도 정읍시 옹동면 산성리,전라북도 정읍시,옹동면,산성리,""
10252,전라북도 정읍시 옹동면 상산리,전라북도 정읍시,옹동면,상산리,""
10253,전라북도 정읍시 옹동면 칠석리,전라북도 정읍시,옹동면,칠석리,""
10254,전라북도 정읍시 옹동면 용호리,전라북도 정읍시,옹동면,용호리,""
10255,전라북도 정읍시 옹동면 오성리,전라북도 정읍시,옹동면,오성리,""
10256,전라북도 정읍시 칠보면,전라북도 정읍시,칠보면,"",""
10257,전라북도 정읍시 칠보면 백암리,전라북도 정읍시,칠보면,백암리,""
10258,전라북도 정읍시 칠보면 축현리,전라북도 정읍시,칠보면,축현리,""
10259,전라북도 정읍시 칠보면 와우리,전라북도 정읍시,칠보면,와우리,""
10260,전라북도 정읍시 칠보면 무성리,전라북도 정읍시,칠보면,무성리,""
10261,전라북도 정읍시 칠보면 시산리,전라북도 정읍시,칠보면,시산리,""
10262,전라북도 정읍시 칠보면 반곡리,전라북도 정읍시,칠보면,반곡리,""
10263,전라북도 정읍시 칠보면 수청리,전라북도 정읍시,칠보면,수청리,""
10264,전라북도 정읍시 산내면,전라북도 정읍시,산내면,"",""
10265,전라북도 정읍시 산내면 두월리,전라북도 정읍시,산내면,두월리,""
10266,전라북도 정읍시 산내면 장금리,전라북도 정읍시,산내면,장금리,""
10267,전라북도 정읍시 산내면 매죽리,전라북도 정읍시,산내면,매죽리,""
10268,전라북도 정읍시 산내면 예덕리,전라북도 정읍시,산내면,예덕리,""
10269,전라북도 정읍시 산내면 능교리,전라북도 정읍시,산내면,능교리,""
10270,전라북도 정읍시 산내면 종성리,전라북도 정읍시,산내면,종성리,""
10271,전라북도 정읍시 산외면,전라북도 정읍시,산외면,"",""
10272,전라북도 정읍시 산외면 정량리,전라북도 정읍시,산외면,정량리,""
10273,전라북도 정읍시 산외면 평사리,전라북도 정읍시,산외면,평사리,""
10274,전라북도 정읍시 산외면 화죽리,전라북도 정읍시,산외면,화죽리,""
10275,전라북도 정읍시 산외면 동곡리,전라북도 정읍시,산외면,동곡리,""
10276,전라북도 정읍시 산외면 상두리,전라북도 정읍시,산외면,상두리,""
10277,전라북도 정읍시 산외면 오공리,전라북도 정읍시,산외면,오공리,""
10278,전라북도 정읍시 산외면 목욕리,전라북도 정읍시,산외면,목욕리,""
10279,전라북도 정읍시 산외면 종산리,전라북도 정읍시,산외면,종산리,""
10280,전라북도 남원시,전라북도 남원시,"","",""
10281,전라북도 남원시 동충동,전라북도 남원시,동충동,"",""
10282,전라북도 남원시 하정동,전라북도 남원시,하정동,"",""
10283,전라북도 남원시 죽항동,전라북도 남원시,죽항동,"",""
10284,전라북도 남원시 쌍교동,전라북도 남원시,쌍교동,"",""
10285,전라북도 남원시 천거동,전라북도 남원시,천거동,"",""
10286,전라북도 남원시 금동,전라북도 남원시,금동,"",""
10287,전라북도 남원시 조산동,전라북도 남원시,조산동,"",""
10288,전라북도 남원시 왕정동,전라북도 남원시,왕정동,"",""
10289,전라북도 남원시 신정동,전라북도 남원시,신정동,"",""
10290,전라북도 남원시 화정동,전라북도 남원시,화정동,"",""
10291,전라북도 남원시 향교동,전라북도 남원시,향교동,"",""
10292,전라북도 남원시 용정동,전라북도 남원시,용정동,"",""
10293,전라북도 남원시 광치동,전라북도 남원시,광치동,"",""
10294,전라북도 남원시 내척동,전라북도 남원시,내척동,"",""
10295,전라북도 남원시 산곡동,전라북도 남원시,산곡동,"",""
10296,전라북도 남원시 도통동,전라북도 남원시,도통동,"",""
10297,전라북도 남원시 월락동,전라북도 남원시,월락동,"",""
10298,전라북도 남원시 고죽동,전라북도 남원시,고죽동,"",""
10299,전라북도 남원시 식정동,전라북도 남원시,식정동,"",""
10300,전라북도 남원시 갈치동,전라북도 남원시,갈치동,"",""
10301,전라북도 남원시 노암동,전라북도 남원시,노암동,"",""
10302,전라북도 남원시 어현동,전라북도 남원시,어현동,"",""
10303,전라북도 남원시 신촌동,전라북도 남원시,신촌동,"",""
10304,전라북도 남원시 운봉읍,전라북도 남원시,운봉읍,"",""
10305,전라북도 남원시 운봉읍 주촌리,전라북도 남원시,운봉읍,주촌리,""
10306,전라북도 남원시 운봉읍 덕산리,전라북도 남원시,운봉읍,덕산리,""
10307,전라북도 남원시 운봉읍 공안리,전라북도 남원시,운봉읍,공안리,""
10308,전라북도 남원시 운봉읍 행정리,전라북도 남원시,운봉읍,행정리,""
10309,전라북도 남원시 운봉읍 산덕리,전라북도 남원시,운봉읍,산덕리,""
10310,전라북도 남원시 운봉읍 동천리,전라북도 남원시,운봉읍,동천리,""
10311,전라북도 남원시 운봉읍 용산리,전라북도 남원시,운봉읍,용산리,""
10312,전라북도 남원시 운봉읍 북천리,전라북도 남원시,운봉읍,북천리,""
10313,전라북도 남원시 운봉읍 서천리,전라북도 남원시,운봉읍,서천리,""
10314,전라북도 남원시 운봉읍 준향리,전라북도 남원시,운봉읍,준향리,""
10315,전라북도 남원시 운봉읍 장교리,전라북도 남원시,운봉읍,장교리,""
10316,전라북도 남원시 운봉읍 권포리,전라북도 남원시,운봉읍,권포리,""
10317,전라북도 남원시 운봉읍 임리,전라북도 남원시,운봉읍,임리,""
10318,전라북도 남원시 운봉읍 신기리,전라북도 남원시,운봉읍,신기리,""
10319,전라북도 남원시 운봉읍 매요리,전라북도 남원시,운봉읍,매요리,""
10320,전라북도 남원시 운봉읍 가산리,전라북도 남원시,운봉읍,가산리,""
10321,전라북도 남원시 운봉읍 화수리,전라북도 남원시,운봉읍,화수리,""
10322,전라북도 남원시 주천면,전라북도 남원시,주천면,"",""
10323,전라북도 남원시 주천면 주천리,전라북도 남원시,주천면,주천리,""
10324,전라북도 남원시 주천면 배덕리,전라북도 남원시,주천면,배덕리,""
10325,전라북도 남원시 주천면 송치리,전라북도 남원시,주천면,송치리,""
10326,전라북도 남원시 주천면 용담리,전라북도 남원시,주천면,용담리,""
10327,전라북도 남원시 주천면 호기리,전라북도 남원시,주천면,호기리,""
10328,전라북도 남원시 주천면 장안리,전라북도 남원시,주천면,장안리,""
10329,전라북도 남원시 주천면 은송리,전라북도 남원시,주천면,은송리,""
10330,전라북도 남원시 주천면 호경리,전라북도 남원시,주천면,호경리,""
10331,전라북도 남원시 주천면 용궁리,전라북도 남원시,주천면,용궁리,""
10332,전라북도 남원시 주천면 고기리,전라북도 남원시,주천면,고기리,""
10333,전라북도 남원시 주천면 덕치리,전라북도 남원시,주천면,덕치리,""
10334,전라북도 남원시 수지면,전라북도 남원시,수지면,"",""
10335,전라북도 남원시 수지면 남창리,전라북도 남원시,수지면,남창리,""
10336,전라북도 남원시 수지면 초리,전라북도 남원시,수지면,초리,""
10337,전라북도 남원시 수지면 산정리,전라북도 남원시,수지면,산정리,""
10338,전라북도 남원시 수지면 유암리,전라북도 남원시,수지면,유암리,""
10339,전라북도 남원시 수지면 호곡리,전라북도 남원시,수지면,호곡리,""
10340,전라북도 남원시 수지면 고평리,전라북도 남원시,수지면,고평리,""
10341,전라북도 남원시 송동면,전라북도 남원시,송동면,"",""
10342,전라북도 남원시 송동면 신평리,전라북도 남원시,송동면,신평리,""
10343,전라북도 남원시 송동면 송내리,전라북도 남원시,송동면,송내리,""
10344,전라북도 남원시 송동면 사촌리,전라북도 남원시,송동면,사촌리,""
10345,전라북도 남원시 송동면 송상리,전라북도 남원시,송동면,송상리,""
10346,전라북도 남원시 송동면 장국리,전라북도 남원시,송동면,장국리,""
10347,전라북도 남원시 송동면 흑송리,전라북도 남원시,송동면,흑송리,""
10348,전라북도 남원시 송동면 송기리,전라북도 남원시,송동면,송기리,""
10349,전라북도 남원시 송동면 장포리,전라북도 남원시,송동면,장포리,""
10350,전라북도 남원시 송동면 영동리,전라북도 남원시,송동면,영동리,""
10351,전라북도 남원시 송동면 연산리,전라북도 남원시,송동면,연산리,""
10352,전라북도 남원시 송동면 양평리,전라북도 남원시,송동면,양평리,""
10353,전라북도 남원시 송동면 두신리,전라북도 남원시,송동면,두신리,""
10354,전라북도 남원시 송동면 세전리,전라북도 남원시,송동면,세전리,""
10355,전라북도 남원시 주생면,전라북도 남원시,주생면,"",""
10356,전라북도 남원시 주생면 상동리,전라북도 남원시,주생면,상동리,""
10357,전라북도 남원시 주생면 중동리,전라북도 남원시,주생면,중동리,""
10358,전라북도 남원시 주생면 지당리,전라북도 남원시,주생면,지당리,""
10359,전라북도 남원시 주생면 정송리,전라북도 남원시,주생면,정송리,""
10360,전라북도 남원시 주생면 영천리,전라북도 남원시,주생면,영천리,""
10361,전라북도 남원시 주생면 제천리,전라북도 남원시,주생면,제천리,""
10362,전라북도 남원시 주생면 낙동리,전라북도 남원시,주생면,낙동리,""
10363,전라북도 남원시 주생면 내동리,전라북도 남원시,주생면,내동리,""
10364,전라북도 남원시 주생면 도산리,전라북도 남원시,주생면,도산리,""
10365,전라북도 남원시 금지면,전라북도 남원시,금지면,"",""
10366,전라북도 남원시 금지면 옹정리,전라북도 남원시,금지면,옹정리,""
10367,전라북도 남원시 금지면 입암리,전라북도 남원시,금지면,입암리,""
10368,전라북도 남원시 금지면 서매리,전라북도 남원시,금지면,서매리,""
10369,전라북도 남원시 금지면 방촌리,전라북도 남원시,금지면,방촌리,""
10370,전라북도 남원시 금지면 택내리,전라북도 남원시,금지면,택내리,""
10371,전라북도 남원시 금지면 창산리,전라북도 남원시,금지면,창산리,""
10372,전라북도 남원시 금지면 상신리,전라북도 남원시,금지면,상신리,""
10373,전라북도 남원시 금지면 신월리,전라북도 남원시,금지면,신월리,""
10374,전라북도 남원시 금지면 상귀리,전라북도 남원시,금지면,상귀리,""
10375,전라북도 남원시 금지면 귀석리,전라북도 남원시,금지면,귀석리,""
10376,전라북도 남원시 금지면 하도리,전라북도 남원시,금지면,하도리,""
10377,전라북도 남원시 대강면,전라북도 남원시,대강면,"",""
10378,전라북도 남원시 대강면 풍산리,전라북도 남원시,대강면,풍산리,""
10379,전라북도 남원시 대강면 수홍리,전라북도 남원시,대강면,수홍리,""
10380,전라북도 남원시 대강면 옥택리,전라북도 남원시,대강면,옥택리,""
10381,전라북도 남원시 대강면 평촌리,전라북도 남원시,대강면,평촌리,""
10382,전라북도 남원시 대강면 입암리,전라북도 남원시,대강면,입암리,""
10383,전라북도 남원시 대강면 송대리,전라북도 남원시,대강면,송대리,""
10384,전라북도 남원시 대강면 강석리,전라북도 남원시,대강면,강석리,""
10385,전라북도 남원시 대강면 사석리,전라북도 남원시,대강면,사석리,""
10386,전라북도 남원시 대강면 방동리,전라북도 남원시,대강면,방동리,""
10387,전라북도 남원시 대강면 월탄리,전라북도 남원시,대강면,월탄리,""
10388,전라북도 남원시 대강면 생암리,전라북도 남원시,대강면,생암리,""
10389,전라북도 남원시 대강면 신덕리,전라북도 남원시,대강면,신덕리,""
10390,전라북도 남원시 대강면 방산리,전라북도 남원시,대강면,방산리,""
10391,전라북도 남원시 대산면,전라북도 남원시,대산면,"",""
10392,전라북도 남원시 대산면 금성리,전라북도 남원시,대산면,금성리,""
10393,전라북도 남원시 대산면 수덕리,전라북도 남원시,대산면,수덕리,""
10394,전라북도 남원시 대산면 대곡리,전라북도 남원시,대산면,대곡리,""
10395,전라북도 남원시 대산면 풍촌리,전라북도 남원시,대산면,풍촌리,""
10396,전라북도 남원시 대산면 신계리,전라북도 남원시,대산면,신계리,""
10397,전라북도 남원시 대산면 운교리,전라북도 남원시,대산면,운교리,""
10398,전라북도 남원시 대산면 옥율리,전라북도 남원시,대산면,옥율리,""
10399,전라북도 남원시 대산면 길곡리,전라북도 남원시,대산면,길곡리,""
10400,전라북도 남원시 사매면,전라북도 남원시,사매면,"",""
10401,전라북도 남원시 사매면 서도리,전라북도 남원시,사매면,서도리,""
10402,전라북도 남원시 사매면 계수리,전라북도 남원시,사매면,계수리,""
10403,전라북도 남원시 사매면 인화리,전라북도 남원시,사매면,인화리,""
10404,전라북도 남원시 사매면 화정리,전라북도 남원시,사매면,화정리,""
10405,전라북도 남원시 사매면 대율리,전라북도 남원시,사매면,대율리,""
10406,전라북도 남원시 사매면 월평리,전라북도 남원시,사매면,월평리,""
10407,전라북도 남원시 사매면 오신리,전라북도 남원시,사매면,오신리,""
10408,전라북도 남원시 사매면 관풍리,전라북도 남원시,사매면,관풍리,""
10409,전라북도 남원시 사매면 대신리,전라북도 남원시,사매면,대신리,""
10410,전라북도 남원시 덕과면,전라북도 남원시,덕과면,"",""
10411,전라북도 남원시 덕과면 만도리,전라북도 남원시,덕과면,만도리,""
10412,전라북도 남원시 덕과면 신양리,전라북도 남원시,덕과면,신양리,""
10413,전라북도 남원시 덕과면 사율리,전라북도 남원시,덕과면,사율리,""
10414,전라북도 남원시 덕과면 고정리,전라북도 남원시,덕과면,고정리,""
10415,전라북도 남원시 덕과면 덕촌리,전라북도 남원시,덕과면,덕촌리,""
10416,전라북도 남원시 덕과면 용산리,전라북도 남원시,덕과면,용산리,""
10417,전라북도 남원시 보절면,전라북도 남원시,보절면,"",""
10418,전라북도 남원시 보절면 서치리,전라북도 남원시,보절면,서치리,""
10419,전라북도 남원시 보절면 괴양리,전라북도 남원시,보절면,괴양리,""
10420,전라북도 남원시 보절면 진기리,전라북도 남원시,보절면,진기리,""
10421,전라북도 남원시 보절면 금다리,전라북도 남원시,보절면,금다리,""
10422,전라북도 남원시 보절면 신파리,전라북도 남원시,보절면,신파리,""
10423,전라북도 남원시 보절면 황벌리,전라북도 남원시,보절면,황벌리,""
10424,전라북도 남원시 보절면 도룡리,전라북도 남원시,보절면,도룡리,""
10425,전라북도 남원시 보절면 사촌리,전라북도 남원시,보절면,사촌리,""
10426,전라북도 남원시 보절면 성시리,전라북도 남원시,보절면,성시리,""
10427,전라북도 남원시 산동면,전라북도 남원시,산동면,"",""
10428,전라북도 남원시 산동면 목동리,전라북도 남원시,산동면,목동리,""
10429,전라북도 남원시 산동면 식련리,전라북도 남원시,산동면,식련리,""
10430,전라북도 남원시 산동면 부절리,전라북도 남원시,산동면,부절리,""
10431,전라북도 남원시 산동면 태평리,전라북도 남원시,산동면,태평리,""
10432,전라북도 남원시 산동면 대기리,전라북도 남원시,산동면,대기리,""
10433,전라북도 남원시 산동면 월석리,전라북도 남원시,산동면,월석리,""
10434,전라북도 남원시 산동면 대상리,전라북도 남원시,산동면,대상리,""
10435,전라북도 남원시 이백면,전라북도 남원시,이백면,"",""
10436,전라북도 남원시 이백면 초촌리,전라북도 남원시,이백면,초촌리,""
10437,전라북도 남원시 이백면 척문리,전라북도 남원시,이백면,척문리,""
10438,전라북도 남원시 이백면 서곡리,전라북도 남원시,이백면,서곡리,""
10439,전라북도 남원시 이백면 내동리,전라북도 남원시,이백면,내동리,""
10440,전라북도 남원시 이백면 남계리,전라북도 남원시,이백면,남계리,""
10441,전라북도 남원시 이백면 강기리,전라북도 남원시,이백면,강기리,""
10442,전라북도 남원시 이백면 양가리,전라북도 남원시,이백면,양가리,""
10443,전라북도 남원시 이백면 평촌리,전라북도 남원시,이백면,평촌리,""
10444,전라북도 남원시 이백면 과립리,전라북도 남원시,이백면,과립리,""
10445,전라북도 남원시 이백면 효기리,전라북도 남원시,이백면,효기리,""
10446,전라북도 남원시 아영면,전라북도 남원시,아영면,"",""
10447,전라북도 남원시 아영면 아곡리,전라북도 남원시,아영면,아곡리,""
10448,전라북도 남원시 아영면 봉대리,전라북도 남원시,아영면,봉대리,""
10449,전라북도 남원시 아영면 인풍리,전라북도 남원시,아영면,인풍리,""
10450,전라북도 남원시 아영면 갈계리,전라북도 남원시,아영면,갈계리,""
10451,전라북도 남원시 아영면 청계리,전라북도 남원시,아영면,청계리,""
10452,전라북도 남원시 아영면 월산리,전라북도 남원시,아영면,월산리,""
10453,전라북도 남원시 아영면 성리,전라북도 남원시,아영면,성리,""
